72722NDVIs,Slope,Insolation,DEM,TWI
0.2168123573,36.12519455,13.364750862,208.99653625,2.99000812
0.2638486326,27.957235336,13.8801651,202.68981934,2.96679091
0.2979767919,20.536201477,14.500217438,198.52096558,3.16054845
0.3374593258,9.1219930649,14.5,195.76335144,4.12453747
0.3529911339,3.5665204525,13.995016098,195.31886292,5.59596586
0.3045122623,4.3501310349,13.865067482,195.62968445,4.91595602
0.2381904423,6.5638804436,14.479166985,195.69760132,3.77888632
0.2056486309,8.8958015442,14,195.43711853,3.45963454
0.207827732,11.20335865,14.255209923,194.65812683,3.64642239
0.2344969213,10.211561203,14.510416985,194.03356934,3.43169618
0.2569610775,12.817700386,15.015415192,192.64550781,3.48070455
0.2817692161,10.637933731,14.994793892,191.56018066,3.56716871
0.305628717,7.2392830849,15.015626907,190.86749268,5.0806098
0.205790773,21.373008728,13.343727112,262.91796875,2.43497014
0.2052828223,26.734247208,13.509992599,258.90759277,2.94495416
0.2156765759,34.146762848,13.640143394,253.73231506,3.07061076
0.2693949044,35.545280457,12.916589737,248.4803772,2.57108426
0.3126128316,40.257808685,12.515839577,242.74720764,2.37725568
0.3044332862,33.093540192,12.499782562,238.56332397,3.42650795
0.3055717945,31.967485428,11.260727882,233.91596985,4.04788685
0.362254262,32.214996338,11.484635353,231.81323242,2.71375442
0.3982055187,27.270658493,10.864671707,228.74433899,2.93257046
0.3560765386,31.656446457,10.390546799,228.98860168,2.92038369
0.2732260823,36.670890808,9.7395505905,229.13049316,2.49326777
0.2220700383,25.816795349,13.984471321,229.08807373,2.63131237
0.2292711735,21.214315414,12.750459671,226.57093811,2.76692271
0.2285768092,17.77176857,14.250220299,225.69683838,3.0595336
0.1946475208,25.021261215,14.87484169,224.04653931,2.66916227
0.1604905725,11.225787163,15.72442627,220.4209137,2.8768115
0.1528047472,13.087566376,15.984376907,219.02536011,3.27196002
0.183607623,28.244428635,13.870055199,214.94625854,3.66069674
0.2453713566,32.687976837,13.48455143,209.20840454,3.69743252
0.2949451804,27.553812027,14.234360695,202.66191101,3.61012864
0.3211700618,19.879516602,14.255087852,198.8465271,3.77150869
0.3493942916,8.3972196579,14.364865303,196.44509888,4.33477306
0.3505149782,6.2111029625,13.85955143,196.07801819,5.28053617
0.2961938381,6.6058373451,13.004989624,196.43055725,3.84223843
0.2395772636,7.7542190552,13.479384422,196.83493042,3.33366537
0.2230595946,9.6820287704,13.510416985,197.01663208,3.03863525
0.2226838619,11.044750214,14.604344368,196.35113525,3.40039253
0.226611495,8.6388101578,15.119526863,195.59623718,3.11055446
0.2346728891,8.9156675339,15.255111694,194.27622986,3.42052555
0.2614089549,8.6451740265,15.504979134,193.25946045,3.69303989
0.2944643796,8.5865802765,15.255111694,192.33879089,3.6889255
0.2358520925,40.875095367,12.063444138,267.05752563,2.8726716
0.2184907943,37.131214142,11.854587555,262.03890991,2.22438645
0.2170618624,37.39730835,12.734729767,257.03457642,2.06406903
0.2457685471,36.500045776,11.995046616,253.41630554,2.0825119
0.2610989809,39.324943542,12.49536705,247.13970947,3.24550676
0.2657676339,38.910499573,10.515891075,243.13990784,3.54474735
0.3202059865,40.900966644,9.526307106,240.06347656,3.35736179
0.3689065576,47.200798035,8.7126493454,239.92750549,2.33749461
0.3609471917,50.110267639,8.2915697098,236.80500793,2.63819027
0.3273538053,45.384593964,10.6197052,235.78320312,2.68926597
0.2563762963,29.512479782,10.635144234,233.88769531,2.37436962
0.2141095698,24.221761703,13.933050156,232.7293396,2.62619638
0.2258952856,17.394105911,14.359284401,230.5770874,2.54777861
0.2262021601,11.920279503,15.364504814,228.42523193,2.80414438
0.1925723702,17.417455673,15.719166756,226.85954285,2.67893958
0.1628743112,21.796884537,15.104660988,222.56129456,2.89742064
0.1657088101,17.696905136,15.734400749,219.65867615,2.8449862
0.2235458046,27.629386902,14.009724617,215.2281189,2.84169006
0.2965133786,27.43274498,13.984383583,210.1860199,3.04385805
0.3281493485,29.30106926,14.114416122,204.33085632,3.2492218
0.3510074019,22.044803619,14,200.21250916,3.26237702
0.3642038703,10.301399231,13.500433922,197.74920654,4.46841335
0.3465809822,8.0998668671,13.468960762,197.26802063,4.83593798
0.2972928286,7.5708107948,12.869853973,197.50556946,3.38449049
0.249501884,8.3487205505,13.005097389,198.03608704,3.12779093
0.2357987911,9.4413385391,13.135259628,198.6728363,2.821527
0.2341001779,11.947999001,14.245017052,198.13569641,3.17505455
0.2274133861,12.704776764,15.10986042,197.06251526,3.00443697
0.2268088609,9.7050762177,15.489583015,195.2243042,3.34194899
0.2513923943,7.8829574585,15.364860535,194.42662048,3.3197155
0.2156383693,38.768535614,10.114738464,274.44216919,2.82695436
0.1749750227,50.569267273,10.224730492,272.41229248,1.82890189
0.1477114856,52.689224243,11.744839668,265.69631958,1.97690701
0.1604429483,40.171573639,11.760288239,260.82168579,2.19547343
0.1945230514,42.933582306,11.500638962,255.25680542,3.6706183
0.24662067,43.645587921,9.8066501617,252.11224365,3.47365546
0.3179045022,40.427379608,10.224666595,249.6410675,3.24675632
0.3220083416,36.664928436,10.635338783,249.15634155,2.54831147
0.2930344939,33.248413086,11.135308266,246.0927887,2.72325802
0.2858308256,36.949337006,12.1095047,244.04225159,2.71255088
0.2445847988,31.323335648,12.358841896,240.69546509,2.29486299
0.2245731205,34.045032501,14.333162308,237.10560608,2.53689885
0.2351310551,25.384571075,14.72951889,233.16998291,2.79516745
0.2239189446,14.539577484,15.234724998,229.3911438,2.92681527
0.2059470862,18.07575798,15.4897995,227.07754517,3.22511482
0.216819793,23.467931747,14.869735718,223.08992004,3.28223205
0.2438935936,20.319150925,14.994793892,219.47598267,3.25798392
0.2780395746,25.792737961,14.484601021,215.36585999,3.24927497
0.3115657568,29.380001068,14,210.16168213,3.19581103
0.3349230588,25.736322403,14.000000954,205.06494141,3.32800722
0.357653439,20.183427811,13.984613419,200.99551392,3.64647627
0.3595711589,9.5225553513,13.130393028,198.98501587,5.54939365
0.3380503953,9.2688007355,12.739494324,198.63578796,3.533777
0.3003461957,9.1254005432,12.359648705,198.85618591,3.24482083
0.2577604055,10.96480751,12.260210991,199.56800842,2.96704316
0.2439036071,12.078115463,12.515418053,200.44998169,2.55549669
0.2485159934,12.427114487,13.885487556,199.99487305,2.97104216
0.2420322001,13.694512367,14.854430199,198.81111145,2.94269013
0.2353440225,10.21290493,15.334271431,196.47618103,3.37972903
0.195672214,29.113918304,10.156274796,280.25683594,3.02633119
0.1516900361,32.8331604,12.134815216,281.6413269,2.20589447
0.1129987314,51.059009552,12.739562035,275.16662598,1.96671617
0.136982739,43.459434509,11.870164871,267.8850708,2.20877767
0.2128026933,39.484272003,11.005631447,262.87744141,3.86186814
0.2760549784,40.878074646,10.286088943,261.42623901,3.3652916
0.2977359593,44.874229431,9.9949846268,257.64797974,3.11724138
0.2585211992,41.740600586,11.505206108,255.92396545,2.58602738
0.2358466387,33.319271088,11.999928474,251.18377686,2.65131474
0.2462210208,31.7348423,12.040365219,249.23629761,2.34644866
0.2294307202,30.478343964,13.75992012,245.03326416,2.2718668
0.2206501514,33.50340271,14.011265755,240.86459351,2.66221499
0.223187834,29.512462616,14.140935898,236.66320801,2.7316432
0.2201559842,19.205444336,14.245152473,231.78468323,2.95488405
0.2281579077,19.588399887,15.328836441,229.22344971,2.7874949
0.2589582205,24.078910828,14.619852066,225.03691101,2.63051009
0.2862799764,24.826501846,14.454030037,220.27243042,2.46416092
0.2885738909,26.899122238,14.005106926,215.57067871,2.55393243
0.2914341688,26.448289871,13.999558449,210.46722412,2.9097898
0.3138726652,21.475337982,13.500217438,206.32106018,3.35081077
0.3325600624,25.654260635,13.224095345,202.8107605,5.38818884
0.3340651393,21.376878738,11.630407333,201.25527954,3.62359309
0.3195597529,17.107110977,11.265347481,200.58204651,3.12944674
0.2939142585,20.700475693,10.744940758,201.22244263,2.66945481
0.2704206407,21.1434021,11.000475883,201.81414795,2.92197347
0.2640319467,22.445468903,11.375305176,203.15509033,2.36255193
0.2682325542,18.870008469,13.020853043,202.68569946,2.72334123
0.2688702643,21.830432892,14.245228767,201.58454895,2.50527048
0.2641261518,17.344457626,14.265398026,198.65777588,3.09154654
0.1856260449,25.859399796,11.561822891,284.77429199,3.08475518
0.1594060063,15.569158554,15.693462372,284.83776855,2.5684731
0.134334147,30.161342621,13.515179634,279.81173706,2.35608196
0.1671595275,32.713554382,13.994758606,274.01431274,3.04565334
0.241459012,24.608612061,13.60942173,269.33117676,3.97529769
0.2796373963,24.34041214,12.994697571,267.9928894,3.26338339
0.2545647919,30.514518738,12.614260674,266.10202026,2.95942044
0.1967686564,40.241077423,12.025754929,263.52062988,2.74757695
0.1865944713,42.740058899,11.536581993,258.11242676,2.01329255
0.2109623104,38.991539001,12.859779358,254.53938293,2.04986668
0.2034614235,34.933864594,14.114484787,249.95742798,2.40248537
0.1903342903,33.326438904,14.025626183,244.52500916,2.39988279
0.1956244707,27.20813942,14.989778519,240.40597534,2.41858196
0.2027807236,26.453430176,13.915571213,235.66671753,2.57690072
0.208580181,28.600858688,14.255132675,231.70877075,2.46961188
0.2317989171,27.374145508,13.994924545,226.93754578,2.52283955
0.2542892993,32.937812805,13.26039505,220.0657959,2.72567749
0.2572934628,22.806261063,14.5,215.37332153,3.38671136
0.2746696174,25.765584946,13.874858856,211.22389221,3.31718922
0.3089343607,16.94875145,12.510221481,207.90893555,3.84369731
0.3276776075,22.847606659,11.843622208,207.03485107,5.23180723
0.3223104477,28.279602051,11.599435806,206.21810913,2.57264733
0.3047640324,25.640176773,10.390494347,204.70603943,2.91002655
0.2890726328,30.634288788,8.7703485489,206.18560791,2.50901198
0.2862930298,30.647926331,10.041038513,207.22557068,2.8679955
0.2934874594,26.696914673,11.509955406,208.14682007,2.27581096
0.2959993184,22.458969116,13.271029472,206.32450867,2.60634375
0.292260915,20.643146515,14.74448967,204.17295837,2.59001303
0.1848096848,10.779870987,14.895483017,287.64611816,2.83352089
0.184293434,20.874740601,14.89569664,285.71209717,2.93748426
0.1830152124,24.419275284,14.619693756,281.11453247,3.29566741
0.2026380003,31.074110031,14.484820366,276.76608276,3.70364261
0.2441838086,22.750730515,13.505221367,272.41796875,3.52342796
0.267374754,19.002939224,13.525177002,271.43835449,3.1776073
0.2318567336,22.059457779,14.000187874,269.6803894,2.81385517
0.1611662805,20.661981583,14.86365509,268.35803223,2.52853632
0.1350595653,35.776546478,13.510352135,263.43728638,1.88461506
0.1603502482,35.366230011,13.54662323,257.89242554,2.1260252
0.1664324999,29.948825836,14.474620819,252.73471069,2.29724526
0.1648158282,34.000228882,13.869852066,246.62095642,2.3862071
0.1826502234,24.087293625,14.630523682,241.70106506,2.64157748
0.1900974661,19.169919968,15.244585037,237.521698,2.87641811
0.1808277369,31.399528503,13.734653473,232.64332581,3.09090519
0.1861219853,28.04551506,14.11451149,226.63150024,3.2486186
0.2140153348,29.12799263,14.244779587,221.91236877,3.1865871
0.2431309521,23.844654083,14.005220413,217.41874695,2.73723173
0.264873445,27.338748932,13.125303268,212.57829285,2.76563382
0.2962357998,11.387601852,12.244625092,209.78517151,5.24686813
0.3303001523,12.881047249,10.734549522,209.69291687,3.49780917
0.3239357173,23.207386017,9.8447952271,210.42510986,2.52078295
0.3040112257,37.704113007,8.8859786987,210.36553955,2.54350734
0.2948833704,39.796203613,7.8905272484,212.85409546,2.26754951
0.2955366373,33.108043671,10.291400909,213.51152039,2.89077806
0.3028533161,27.007249832,12.035785675,213.00553894,2.31584239
0.2930744588,23.798921585,13.974823952,210.01039124,2.49840713
0.1880920827,23.093231201,14.770354271,291.49740601,2.9526844
0.1966170967,11.618843079,15.500217438,288.32128906,3.34082508
0.2173187435,17.168645859,15.755170822,286.02478027,3.79640627
0.2258909941,17.31401825,15.468976021,283.02416992,3.69138265
0.2369629592,21.36397171,15.098859787,280.05838013,3.13869357
0.2544628978,20.885911942,14.479010582,276.3963623,3.27215123
0.2462108433,19.831272125,14.984248161,274.99588013,2.90241623
0.1967104077,18.358293533,15.478773117,272.56692505,2.5351944
0.1486610472,34.315784454,11.87709713,268.33779907,2.36501861
0.1416605413,38.051609039,10.442052841,261.52230835,2.25098872
0.159992829,23.427951813,15.947257996,257.63653564,2.09567142
0.1556889117,35.701938629,12.244841576,252.90322876,2.00304341
0.1532514244,27.576961517,13.885723114,247.61317444,2.07267308
0.1816030145,27.132661819,14.000217438,242.30639648,2.2217803
0.1959711164,16.84028244,15.744764328,237.95788574,2.58409929
0.1853514612,24.194580078,14.499782562,234.46083069,2.6119082
0.1886245608,31.645700455,13.515662193,228.84298706,2.37675786
0.2297380567,22.961999893,14.744778633,223.9851532,2.48470569
0.268874675,27.898691177,14.004995346,219.67671204,3.22611928
0.2804382145,30.601392746,12.494509697,214.44709778,4.57399511
0.2844659984,23.810228348,9.1256456375,211.95349121,4.50271797
0.2912777066,39.178268433,7.6462016106,213.02572632,2.45177484
0.2897561193,42.886138916,7.1504940987,216.64878845,2.17540574
0.2877270281,35.422821045,9.2653903961,218.56477356,2.52246118
0.2828629613,32.299430847,10.255412102,219.93890381,2.03632712
0.2800113559,25.819696426,12.010400772,219.04518127,2.91272426
0.2810055316,31.486898422,12.015813828,217.93199158,2.1619854
0.1759520769,21.79208374,14.994779587,297.66427612,3.05317688
0.1902863979,30.483442307,14.484631538,293.84707642,3.09102297
0.2133411467,17.48184967,15.219367981,289.38571167,2.83789825
0.2366660833,15.902440071,14.771006584,287.78079224,3.01233435
0.243313089,19.691417694,15.364866257,285.28778076,3.01814222
0.2362753451,20.861955643,15.464205742,282.08517456,3.00757432
0.2268338203,16.676389694,15.979372978,278.98867798,3.06731391
0.2035359889,18.154676437,15.5,276.62661743,3.1703124
0.1695376784,25.323637009,14.495212555,272.85491943,3.21018004
0.1681900919,41.899112701,13.020583153,266.69650269,3.27949834
0.1961054504,37.773464203,13.015395164,258.29669189,3.32174015
0.2260391712,19.537664413,15.478914261,253.72492981,3.81972003
0.2404757589,26.163927078,13.999982834,249.42393494,3.65752029
0.2287737429,23.598724365,14.51022625,244.81033325,3.69574642
0.228655085,20.809566498,14.879652977,240.64837646,3.87173319
0.237619713,21.226005554,15.005176544,236.59028625,4.10177135
0.225591749,27.146860123,13.989743233,231.78715515,4.06068707
0.2259736359,24.267345428,14.453008652,227.24777222,3.93900371
0.2691458464,21.836437225,14.750182152,224.05752563,4.90506744
0.2933657169,21.633203506,13.374457359,220.00154114,5.37265921
0.2850342095,26.430898666,10.464136124,217.60765076,5.15103912
0.2679416835,49.967453003,5.9105668068,219.35224915,2.43229175
0.2433650196,49.95790863,7.2962985039,223.8167572,2.49556971
0.2462226749,40.322135925,9.8540811539,225.7883606,2.06734133
0.2540522218,34.00963974,9.1971626282,225.03302002,2.58986759
0.2419011891,25.844301224,12.484007835,226.00404358,2.16814995
0.2390051335,25.138834,11.260389328,223.47203064,2.69582534
0.170416683,9.5897245407,12.740507126,300.58917236,2.80841184
0.1839803755,18.90789032,13.886002541,299.74572754,2.7063086
0.2027647942,29.950475693,14.604549408,297.24923706,2.38018155
0.2133254558,23.221502304,14.739554405,292.14224243,2.53067493
0.2165443003,15.938471794,15.130462646,290.47283936,2.95219731
0.2125575691,22.149860382,15.130524635,287.52670288,2.9813323
0.1987124831,24.215368271,14.75,283.93286133,3.10416555
0.2012069374,15.679917336,15.629857063,280.4967041,3.03330064
0.205262661,20.302288055,15.000250816,277.62356567,3.1131022
0.192073077,24.676944733,14.375287056,273.42913818,3.1012311
0.2072148621,28.105737686,13.944238663,268.90911865,2.74087024
0.2412366569,40.165744781,13.010342598,261.24169922,2.93204451
0.2781071067,31.905513763,13.740016937,254.41973877,2.92554808
0.3118087649,28.495862961,13.761014938,249.32481384,2.96998858
0.3092607856,19.909023285,15.119681358,244.84359741,3.17102742
0.2918536663,18.405677795,15.500216484,241.67144775,3.15086412
0.2704001665,24.710044861,14.484798431,237.44293213,2.84610748
0.2538916767,27.839075089,14.00519371,231.99343872,2.76388741
0.2684602439,16.190301895,15.135284424,228.42797852,4.49838972
0.2942047119,30.846813202,13.525828362,226.01055908,4.92903042
0.292568922,21.061592102,10.755010605,222.37632751,4.19624901
0.2584061325,33.979507446,7.1449108124,222.88398743,3.07556176
0.2220762819,44.027698517,6.7744984627,229.00366211,2.25922489
0.2103921026,31.232973099,9.1354732513,231.39555359,2.42010999
0.2141592354,31.41906929,9.8648691177,232.44903564,1.91272736
0.2040736675,31.608686447,10.515846252,231.21025085,2.42993402
0.1927356571,34.072612762,11.021456718,231.07569885,2.14455891
0.2030609995,33.320549011,10.281227112,229.34239197,2.44001126
0.1665618122,30.674072266,9.6462907791,303.84320068,2.28125978
0.188238427,23.275102615,12.662172318,303.15371704,2.38736558
0.202849716,31.672302246,13.995054245,299.68933105,2.31228566
0.2067658454,19.918531418,15.234588623,294.24060059,2.70886254
0.1939731091,13.514065742,15.989366531,292.22592163,2.8522296
0.1739548892,19.723848343,15.015422821,289.17071533,2.80858302
0.1693474948,20.16837883,15.234559059,285.75997925,2.88215446
0.1889839023,19.02334404,15.489583015,282.1257019,2.91022372
0.2015552074,21.754461288,14.895515442,279.0874939,2.85955572
0.2068001181,28.899511337,14.1302948,274.74145508,2.58527899
0.2350221276,35.686115265,13.385282516,268.55123901,2.64660215
0.2599537075,29.368789673,13.994579315,262.68649292,2.70888186
0.2794053257,38.687789917,13.25,255.91659546,2.69096994
0.3088582158,29.593482971,14.119877815,249.42993164,2.79816341
0.3235469461,20.377721786,15.114902496,245.03924561,2.92429376
